Date,Predicted Sugar Price
2024-12-29 14:45:21.595989,10.549446862279988
2024-12-30 14:45:21.603987,10.549446862279988
2024-12-31 14:45:21.616693,10.539243985589987
2025-01-01 14:45:21.622286,10.539243985589987
2025-01-02 14:45:21.628297,10.539243985589987
2025-01-03 14:45:21.636308,10.539243985589987
2025-01-04 14:45:21.652307,10.539243985589987
2025-01-05 14:45:21.660693,10.539243985589987
2025-01-06 14:45:21.669062,10.929613532249984
2025-01-07 14:45:21.677448,10.929613532249984
2025-01-08 14:45:21.685752,10.929613532249984
2025-01-09 14:45:21.693765,10.929613532249984
2025-01-10 14:45:21.703194,10.929613532249984
2025-01-11 14:45:21.712129,10.929613532249984
2025-01-12 14:45:21.722350,10.929613532249984
2025-01-13 14:45:21.726721,10.929613532249984
2025-01-14 14:45:21.740696,10.929613532249984
2025-01-15 14:45:21.746929,10.929613532249984
2025-01-16 14:45:21.751446,10.929613532249984
2025-01-17 14:45:21.760693,10.929613532249984
2025-01-18 14:45:21.760693,10.929613532249984
2025-01-19 14:45:21.767702,10.929613532249984
2025-01-20 14:45:21.777200,10.939816408939985
2025-01-21 14:45:21.792229,10.939816408939985
2025-01-22 14:45:21.798843,10.939816408939985
2025-01-23 14:45:21.808379,10.939816408939985
2025-01-24 14:45:21.816391,10.939816408939985
2025-01-25 14:45:21.824504,10.939816408939985
2025-01-26 14:45:21.832771,10.549446862279988
2025-01-27 14:45:21.842170,10.549446862279988
2025-01-28 14:45:21.849183,10.549446862279988
2025-01-29 14:45:21.857540,10.549446862279988
2025-01-30 14:45:21.865553,10.549446862279988
2025-01-31 14:45:21.873553,10.549446862279988
2025-02-01 14:45:21.881555,10.549446862279988
2025-02-02 14:45:21.881555,10.549446862279988
2025-02-03 14:45:21.898037,10.549446862279988
2025-02-04 14:45:21.902820,10.549446862279988
2025-02-05 14:45:21.906329,10.549446862279988
2025-02-06 14:45:21.914343,10.549446862279988
2025-02-07 14:45:21.922757,10.549446862279988
2025-02-08 14:45:21.922757,10.549446862279988
2025-02-09 14:45:21.932140,10.539243985589987
2025-02-10 14:45:21.939154,10.539243985589987
2025-02-11 14:45:21.952335,10.539243985589987
2025-02-12 14:45:21.955483,10.539243985589987
2025-02-13 14:45:21.965358,10.539243985589987
2025-02-14 14:45:21.971891,10.539243985589987
2025-02-15 14:45:21.971891,10.929613532249984
2025-02-16 14:45:21.982104,10.929613532249984
2025-02-17 14:45:21.987592,10.929613532249984
2025-02-18 14:45:21.995607,10.929613532249984
2025-02-19 14:45:22.003940,10.929613532249984
2025-02-20 14:45:22.016634,10.929613532249984
2025-02-21 14:45:22.020252,10.929613532249984
2025-02-22 14:45:22.028262,10.929613532249984
2025-02-23 14:45:22.036264,10.929613532249984
2025-02-24 14:45:22.044264,10.929613532249984
2025-02-25 14:45:22.053267,10.929613532249984
2025-02-26 14:45:22.060275,10.929613532249984
2025-02-27 14:45:22.069341,10.929613532249984
2025-02-28 14:45:22.079665,10.929613532249984
2025-03-01 14:45:22.085489,10.939816408939985
2025-03-02 14:45:22.095457,10.939816408939985
2025-03-03 14:45:22.100968,10.939816408939985
2025-03-04 14:45:22.108984,10.939816408939985
2025-03-05 14:45:22.116983,10.939816408939985
2025-03-06 14:45:22.124988,10.939816408939985
2025-03-07 14:45:22.132985,10.549446862279988
2025-03-08 14:45:22.140984,10.549446862279988
2025-03-09 14:45:22.140984,10.549446862279988
2025-03-10 14:45:22.148984,10.549446862279988
2025-03-11 14:45:22.156983,10.549446862279988
2025-03-12 14:45:22.156983,10.549446862279988
2025-03-13 14:45:22.164984,10.549446862279988
2025-03-14 14:45:22.172982,10.549446862279988
2025-03-15 14:45:22.180984,10.549446862279988
2025-03-16 14:45:22.189080,10.549446862279988
2025-03-17 14:45:22.189080,10.549446862279988
2025-03-18 14:45:22.197092,10.549446862279988
2025-03-19 14:45:22.205092,10.549446862279988
2025-03-20 14:45:22.213094,10.549446862279988
2025-03-21 14:45:22.221090,10.539243985589987
2025-03-22 14:45:22.221090,10.539243985589987
2025-03-23 14:45:22.229092,10.539243985589987
2025-03-24 14:45:22.237093,10.539243985589987
2025-03-25 14:45:22.246711,10.539243985589987
2025-03-26 14:45:22.253221,10.539243985589987
2025-03-27 14:45:22.261239,10.929613532249984
2025-03-28 14:45:22.269231,10.929613532249984
2025-03-29 14:45:22.277230,10.929613532249984
2025-03-30 14:45:22.285234,10.929613532249984
2025-03-31 14:45:22.285234,10.929613532249984
2025-04-01 14:45:22.298246,10.929613532249984
2025-04-02 14:45:22.301260,10.929613532249984
2025-04-03 14:45:22.309271,10.929613532249984
2025-04-04 14:45:22.317270,10.929613532249984
2025-04-05 14:45:22.325348,10.929613532249984
2025-04-06 14:45:22.333355,10.929613532249984
2025-04-07 14:45:22.341715,10.929613532249984
2025-04-08 14:45:22.349726,10.929613532249984
2025-04-09 14:45:22.357726,10.929613532249984
2025-04-10 14:45:22.366066,10.939816408939985
2025-04-11 14:45:22.374457,10.939816408939985
2025-04-12 14:45:22.382466,10.939816408939985
2025-04-13 14:45:22.390585,10.939816408939985
2025-04-14 14:45:22.398598,10.939816408939985
2025-04-15 14:45:22.406596,10.939816408939985
2025-04-16 14:45:22.414596,10.549446862279988
2025-04-17 14:45:22.422597,10.549446862279988
2025-04-18 14:45:22.436615,10.549446862279988
2025-04-19 14:45:22.446638,10.549446862279988
2025-04-20 14:45:22.454634,10.549446862279988
2025-04-21 14:45:22.462637,10.549446862279988
2025-04-22 14:45:22.470635,10.549446862279988
2025-04-23 14:45:22.479776,10.549446862279988
2025-04-24 14:45:22.486786,10.549446862279988
2025-04-25 14:45:22.494798,10.549446862279988
2025-04-26 14:45:22.502794,10.549446862279988
2025-04-27 14:45:22.510796,10.549446862279988
2025-04-28 14:45:22.518799,10.549446862279988
2025-04-29 14:45:22.526799,10.549446862279988
2025-04-30 14:45:22.535845,10.539243985589987
2025-05-01 14:45:22.542856,10.539243985589987
2025-05-02 14:45:22.552491,10.539243985589987
2025-05-03 14:45:22.558999,10.539243985589987
2025-05-04 14:45:22.568083,10.539243985589987
2025-05-05 14:45:22.575093,10.539243985589987
2025-05-06 14:45:22.575093,10.929613532249984
2025-05-07 14:45:22.584435,10.929613532249984
2025-05-08 14:45:22.591447,10.929613532249984
2025-05-09 14:45:22.600732,10.929613532249984
2025-05-10 14:45:22.607742,10.929613532249984
2025-05-11 14:45:22.619011,10.929613532249984
2025-05-12 14:45:22.624019,10.929613532249984
2025-05-13 14:45:22.632028,10.929613532249984
2025-05-14 14:45:22.648264,10.929613532249984
2025-05-15 14:45:22.657179,10.929613532249984
2025-05-16 14:45:22.664725,10.929613532249984
2025-05-17 14:45:22.672736,10.929613532249984
2025-05-18 14:45:22.680738,10.929613532249984
2025-05-19 14:45:22.689130,10.929613532249984
2025-05-20 14:45:22.701468,10.939816408939985
2025-05-21 14:45:22.705478,10.939816408939985
2025-05-22 14:45:22.713491,10.939816408939985
2025-05-23 14:45:22.721896,10.939816408939985
2025-05-24 14:45:22.729904,10.939816408939985
2025-05-25 14:45:22.737908,10.939816408939985
2025-05-26 14:45:22.752271,10.549446862279988
2025-05-27 14:45:22.754278,10.549446862279988
2025-05-28 14:45:22.762289,10.549446862279988
2025-05-29 14:45:22.771736,10.549446862279988
2025-05-30 14:45:22.778743,10.549446862279988
2025-05-31 14:45:22.786552,10.549446862279988
2025-06-01 14:45:22.794564,10.549446862279988
2025-06-02 14:45:22.810670,10.549446862279988
2025-06-03 14:45:22.818669,10.549446862279988
2025-06-04 14:45:22.818669,10.549446862279988
2025-06-05 14:45:22.826668,10.549446862279988
2025-06-06 14:45:22.834669,10.549446862279988
2025-06-07 14:45:22.842671,10.549446862279988
2025-06-08 14:45:22.852088,10.549446862279988
2025-06-09 14:45:22.859096,10.539243985589987
2025-06-10 14:45:22.859096,10.539243985589987
2025-06-11 14:45:22.867107,10.539243985589987
2025-06-12 14:45:22.935974,10.539243985589987
2025-06-13 14:45:22.948001,10.539243985589987
2025-06-14 14:45:22.955387,10.539243985589987
2025-06-15 14:45:22.963745,10.929613532249984
2025-06-16 14:45:22.972138,10.929613532249984
2025-06-17 14:45:22.980267,10.929613532249984
2025-06-18 14:45:22.988640,10.929613532249984
2025-06-19 14:45:22.996652,10.929613532249984
2025-06-20 14:45:23.008876,10.929613532249984
2025-06-21 14:45:23.013385,10.929613532249984
2025-06-22 14:45:23.021397,10.929613532249984
2025-06-23 14:45:23.029397,10.929613532249984
2025-06-24 14:45:23.037784,10.929613532249984
2025-06-25 14:45:23.045794,10.929613532249984
2025-06-26 14:45:23.053796,10.929613532249984
2025-06-27 14:45:23.061794,10.929613532249984
2025-06-28 14:45:23.069794,10.929613532249984
2025-06-29 14:45:23.077795,10.939816408939985
2025-06-30 14:45:23.085792,10.939816408939985
2025-07-01 14:45:23.093795,10.939816408939985
2025-07-02 14:45:23.101794,10.939816408939985
2025-07-03 14:45:23.109792,10.939816408939985
2025-07-04 14:45:23.117867,10.939816408939985
2025-07-05 14:45:23.125881,10.549446862279988
2025-07-06 14:45:23.135313,10.549446862279988
2025-07-07 14:45:23.142327,10.549446862279988
2025-07-08 14:45:23.151347,10.549446862279988
2025-07-09 14:45:23.158360,10.549446862279988
2025-07-10 14:45:23.167624,10.549446862279988
2025-07-11 14:45:23.174634,10.549446862279988
2025-07-12 14:45:23.174634,10.549446862279988
2025-07-13 14:45:23.184438,10.549446862279988
2025-07-14 14:45:23.190948,10.549446862279988
2025-07-15 14:45:23.201083,10.549446862279988
2025-07-16 14:45:23.207091,10.549446862279988
2025-07-17 14:45:23.215100,10.549446862279988
2025-07-18 14:45:23.223594,10.549446862279988
2025-07-19 14:45:23.231606,10.539243985589987
2025-07-20 14:45:23.240708,10.539243985589987
2025-07-21 14:45:23.251754,10.539243985589987
2025-07-22 14:45:23.255764,10.539243985589987
2025-07-23 14:45:23.263776,10.539243985589987
2025-07-24 14:45:23.271776,10.539243985589987
2025-07-25 14:45:23.279776,10.929613532249984
2025-07-26 14:45:23.287776,10.929613532249984
2025-07-27 14:45:23.296829,10.929613532249984
2025-07-28 14:45:23.303840,10.929613532249984
2025-07-29 14:45:23.311853,10.929613532249984
2025-07-30 14:45:23.320199,10.929613532249984
2025-07-31 14:45:23.328211,10.929613532249984
2025-08-01 14:45:23.336207,10.929613532249984
2025-08-02 14:45:23.344211,10.929613532249984
2025-08-03 14:45:23.352488,10.929613532249984
2025-08-04 14:45:23.360499,10.929613532249984
2025-08-05 14:45:23.368500,10.929613532249984
2025-08-06 14:45:23.376500,10.929613532249984
2025-08-07 14:45:23.384500,10.929613532249984
2025-08-08 14:45:23.392500,10.939816408939985
2025-08-09 14:45:23.400500,10.939816408939985
2025-08-10 14:45:23.408500,10.939816408939985
2025-08-11 14:45:23.416515,10.939816408939985
2025-08-12 14:45:23.424500,10.939816408939985
2025-08-13 14:45:23.437858,10.939816408939985
2025-08-14 14:45:23.440868,10.549446862279988
2025-08-15 14:45:23.448886,10.549446862279988
2025-08-16 14:45:23.458641,10.549446862279988
2025-08-17 14:45:23.473642,10.549446862279988
2025-08-18 14:45:23.481655,10.549446862279988
